Date,Value
2013-09-26,311.004784688995
2013-09-27,315.789473684211
2013-09-28,315.789473684211
2013-09-29,339.712918660287
2013-09-30,311.004784688995
2013-10-01,306.22009569378
2013-10-02,282.296650717703
2013-10-03,320.574162679426
2013-10-04,306.22009569378
2013-10-05,320.574162679426
2013-10-06,440.191387559809
2013-10-07,301.435406698565
2013-10-08,320.574162679426
2013-10-09,339.712918660287
2013-10-10,363.636363636364
2013-10-11,358.851674641148
2013-10-12,354.066985645933
2013-10-13,315.789473684211
2013-10-14,272.727272727273
2013-10-15,277.511961722488
2013-10-16,229.665071770335
2013-10-17,368.421052631579
2013-10-18,248.803827751196
2013-10-19,248.803827751196
2013-10-20,325.358851674641
2013-10-21,277.511961722488
2013-10-22,258.373205741627
2013-10-23,244.019138755981
2013-10-24,272.727272727273
2013-10-25,291.866028708134
2013-10-26,267.942583732057
2013-10-27,349.282296650718
2013-10-28,267.942583732057
2013-10-29,263.157894736842
2013-10-30,248.803827751196
2013-10-31,282.296650717703
2013-11-01,287.081339712919
2013-11-02,296.650717703349
2013-11-03,325.358851674641
2013-11-04,277.511961722488
2013-11-05,253.588516746411
2013-11-06,301.435406698565
2013-11-07,282.296650717703
2013-11-08,253.588516746411
2013-11-09,354.066985645933
2013-11-10,320.574162679426
2013-11-11,229.665071770335
2013-11-12,248.803827751196
2013-11-13,258.373205741627
2013-11-14,244.019138755981
2013-11-15,272.727272727273
2013-11-16,306.22009569378
2013-11-17,368.421052631579
2013-11-18,248.803827751196
2013-11-19,258.373205741627
2013-11-20,229.665071770335
2013-11-21,258.373205741627
2013-11-22,248.803827751196
2013-11-23,272.727272727273
2013-11-24,291.866028708134
2013-11-25,239.234449760766
2013-11-26,224.88038277512
2013-11-27,267.942583732057
2013-11-28,229.665071770335
2013-11-29,263.157894736842
2013-11-30,306.22009569378
2013-12-01,315.789473684211
2013-12-02,234.44976076555
2013-12-03,224.88038277512
2013-12-04,272.727272727273
2013-12-05,224.88038277512
2013-12-06,234.44976076555
2013-12-07,277.511961722488
2013-12-08,344.497607655502
2013-12-09,234.44976076555
2013-12-10,239.234449760766
2013-12-11,267.942583732057
2013-12-12,248.803827751196
2013-12-13,325.358851674641
2013-12-14,282.296650717703
2013-12-15,291.866028708134
2013-12-16,253.588516746411
2013-12-17,291.866028708134
2013-12-18,239.234449760766
2013-12-19,339.712918660287
2013-12-20,248.803827751196
2013-12-21,282.296650717703
2013-12-22,397.129186602871
2013-12-23,339.712918660287
2013-12-24,315.789473684211
2013-12-25,143.540669856459
2013-12-26,358.851674641148
2013-12-27,344.497607655502
2013-12-28,363.636363636364
2013-12-29,315.789473684211
2013-12-30,387.55980861244
2013-12-31,325.358851674641
2014-01-01,401.913875598086
2014-01-02,377.99043062201
2014-01-03,301.435406698565
2014-01-04,344.497607655502
2014-01-05,344.497607655502
2014-01-06,277.511961722488
2014-01-07,258.373205741627
2014-01-08,320.574162679426
2014-01-09,258.373205741627
2014-01-10,291.866028708134
2014-01-11,277.511961722488
2014-01-12,320.574162679426
2014-01-13,272.727272727273
2014-01-14,253.588516746411
2014-01-15,239.234449760766
2014-01-16,291.866028708134
2014-01-17,263.157894736842
2014-01-18,354.066985645933
2014-01-19,377.99043062201
2014-01-20,239.234449760766
2014-01-21,244.019138755981
2014-01-22,224.88038277512
2014-01-23,253.588516746411
2014-01-24,306.22009569378
2014-01-25,339.712918660287
2014-01-26,301.435406698565
2014-01-27,296.650717703349
2014-01-28,267.942583732057
2014-01-29,258.373205741627
2014-01-30,244.019138755981
2014-01-31,263.157894736842
2014-02-01,282.296650717703
2014-02-02,311.004784688995
2014-02-03,277.511961722488
2014-02-04,301.435406698565
2014-02-05,291.866028708134
2014-02-06,306.22009569378
2014-02-07,358.851674641148
2014-02-08,258.373205741627
2014-02-09,334.928229665072
2014-02-10,344.497607655502
2014-02-11,287.081339712919
2014-02-12,320.574162679426
2014-02-13,258.373205741627
2014-02-14,296.650717703349
2014-02-15,287.081339712919
2014-02-16,349.282296650718
2014-02-17,258.373205741627
2014-02-18,220.095693779904
2014-02-19,282.296650717703
2014-02-20,244.019138755981
2014-02-21,277.511961722488
2014-02-22,311.004784688995
2014-02-23,358.851674641148
2014-02-24,253.588516746411
2014-02-25,315.789473684211
2014-02-26,287.081339712919
2014-02-27,258.373205741627
2014-02-28,282.296650717703
2014-03-01,291.866028708134
2014-03-02,325.358851674641
2014-03-03,373.205741626794
2014-03-04,377.99043062201
2014-03-05,263.157894736842
2014-03-06,258.373205741627
2014-03-07,320.574162679426
2014-03-08,392.344497607656
2014-03-09,368.421052631579
2014-03-10,320.574162679426
2014-03-11,301.435406698565
2014-03-12,296.650717703349
2014-03-13,287.081339712919
2014-03-14,296.650717703349
2014-03-15,339.712918660287
2014-03-16,377.99043062201
2014-03-17,277.511961722488
2014-03-18,296.650717703349
2014-03-19,306.22009569378
2014-03-20,234.44976076555
2014-03-21,311.004784688995
2014-03-22,301.435406698565
2014-03-23,330.143540669856
2014-03-24,234.44976076555
2014-03-25,349.282296650718
2014-03-26,234.44976076555
2014-03-27,282.296650717703
2014-03-28,296.650717703349
2014-03-29,272.727272727273
2014-03-30,344.497607655502
2014-03-31,253.588516746411
2014-04-01,287.081339712919
2014-04-02,263.157894736842
2014-04-03,244.019138755981
2014-04-04,287.081339712919
2014-04-05,320.574162679426
2014-04-06,354.066985645933
2014-04-07,282.296650717703
2014-04-08,315.789473684211
2014-04-09,282.296650717703
2014-04-10,325.358851674641
2014-04-11,339.712918660287
2014-04-12,354.066985645933
2014-04-13,368.421052631579
2014-04-14,358.851674641148
2014-04-15,320.574162679426
2014-04-16,272.727272727273
2014-04-17,349.282296650718
2014-04-18,363.636363636364
2014-04-19,368.421052631579
2014-04-20,277.511961722488
2014-04-21,411.483253588517
2014-04-22,253.588516746411
2014-04-23,272.727272727273
2014-04-24,339.712918660287
2014-04-25,339.712918660287
2014-04-26,277.511961722488
2014-04-27,296.650717703349
2014-04-28,263.157894736842
2014-04-29,272.727272727273
2014-04-30,244.019138755981
2014-05-01,387.55980861244
2014-05-02,358.851674641148
2014-05-03,401.913875598086
2014-05-04,401.913875598086
2014-05-05,311.004784688995
2014-05-06,344.497607655502
2014-05-07,296.650717703349
2014-05-08,349.282296650718
2014-05-09,382.775119617225
2014-05-10,449.760765550239
2014-05-11,397.129186602871
2014-05-12,306.22009569378
2014-05-13,368.421052631579
2014-05-14,397.129186602871
2014-05-15,368.421052631579
2014-05-16,373.205741626794
2014-05-17,464.114832535885
2014-05-18,435.406698564593
2014-05-19,263.157894736842
2014-05-20,253.588516746411
2014-05-21,239.234449760766
2014-05-22,253.588516746411
2014-05-23,296.650717703349
2014-05-24,320.574162679426
2014-05-25,320.574162679426
2014-05-26,267.942583732057
2014-05-27,263.157894736842
2014-05-28,253.588516746411
2014-05-29,263.157894736842
2014-05-30,411.483253588517
2014-05-31,373.205741626794
2014-06-01,368.421052631579
2014-06-02,373.205741626794
2014-06-03,287.081339712919
2014-06-04,258.373205741627
2014-06-05,373.205741626794
2014-06-06,320.574162679426
2014-06-07,344.497607655502
2014-06-08,363.636363636364
2014-06-09,311.004784688995
2014-06-10,444.976076555024
2014-06-11,401.913875598086
2014-06-12,425.837320574163
2014-06-13,468.899521531101
2014-06-14,444.976076555024
2014-06-15,449.760765550239
2014-06-16,373.205741626794
2014-06-17,334.928229665072
2014-06-18,363.636363636364
2014-06-19,334.928229665072
2014-06-20,320.574162679426
2014-06-21,354.066985645933
2014-06-22,416.267942583732
2014-06-23,349.282296650718
2014-06-24,421.052631578947
2014-06-25,287.081339712919
2014-06-26,392.344497607656
2014-06-27,392.344497607656
2014-06-28,392.344497607656
2014-06-29,435.406698564593
2014-06-30,330.143540669856
2014-07-01,282.296650717703
2014-07-02,311.004784688995
2014-07-03,368.421052631579
2014-07-04,339.712918660287
2014-07-05,344.497607655502
2014-07-06,358.851674641148
2014-07-07,301.435406698565
2014-07-08,349.282296650718
2014-07-09,406.698564593301
2014-07-10,382.775119617225
2014-07-11,339.712918660287
2014-07-12,416.267942583732
2014-07-13,454.545454545455
2014-07-14,411.483253588517
2014-07-15,325.358851674641
2014-07-16,416.267942583732
2014-07-17,330.143540669856
2014-07-18,344.497607655502
2014-07-19,349.282296650718
2014-07-20,373.205741626794
2014-07-21,334.928229665072
2014-07-22,377.99043062201
2014-07-23,358.851674641148
2014-07-24,406.698564593301
2014-07-25,416.267942583732
2014-07-26,430.622009569378
2014-07-27,454.545454545455
2014-07-28,401.913875598086
2014-07-29,363.636363636364
2014-07-30,416.267942583732
2014-07-31,449.760765550239
2014-08-01,358.851674641148
2014-08-02,401.913875598086
2014-08-03,406.698564593301
2014-08-04,401.913875598086
2014-08-05,425.837320574163
2014-08-06,430.622009569378
2014-08-07,387.55980861244
2014-08-08,397.129186602871
2014-08-09,449.760765550239
2014-08-10,468.899521531101
2014-08-11,339.712918660287
2014-08-12,339.712918660287
2014-08-13,397.129186602871
2014-08-14,387.55980861244
2014-08-15,440.191387559809
2014-08-16,401.913875598086
2014-08-17,449.760765550239
2014-08-18,430.622009569378
2014-08-19,411.483253588517
2014-08-20,339.712918660287
2014-08-21,387.55980861244
2014-08-22,406.698564593301
2014-08-23,373.205741626794
2014-08-24,444.976076555024
2014-08-25,454.545454545455
2014-08-26,468.899521531101
2014-08-27,406.698564593301
2014-08-28,425.837320574163
2014-08-29,416.267942583732
2014-08-30,483.253588516746
2014-08-31,430.622009569378
2014-09-01,478.468899521531
2014-09-02,421.052631578947
2014-09-03,339.712918660287
2014-09-04,363.636363636364
2014-09-05,435.406698564593
2014-09-06,444.976076555024
2014-09-07,430.622009569378
2014-09-08,392.344497607656
2014-09-09,373.205741626794
2014-09-10,311.004784688995
2014-09-11,411.483253588517
2014-09-12,358.851674641148
2014-09-13,325.358851674641
2014-09-14,373.205741626794
2014-09-15,334.928229665072
2014-09-16,296.650717703349
2014-09-17,277.511961722488
2014-09-18,282.296650717703
2014-09-19,363.636363636364
2014-09-20,358.851674641148
2014-09-21,435.406698564593
2014-09-22,358.851674641148
2014-09-23,320.574162679426
2014-09-24,315.789473684211
2014-09-25,358.851674641148
2014-09-26,401.913875598086
2014-09-27,411.483253588517
2014-09-28,320.574162679426
2014-09-29,368.421052631579
2014-09-30,373.205741626794
2014-10-01,320.574162679426
2014-10-02,397.129186602871
2014-10-03,411.483253588517
2014-10-04,377.99043062201
2014-10-05,382.775119617225
2014-10-06,301.435406698565
2014-10-07,373.205741626794
2014-10-08,296.650717703349
2014-10-09,244.019138755981
2014-10-10,315.789473684211
2014-10-11,287.081339712919
2014-10-12,354.066985645933
2014-10-13,263.157894736842
2014-10-14,258.373205741627
2014-10-15,339.712918660287
2014-10-16,244.019138755981
2014-10-17,358.851674641148
2014-10-18,349.282296650718
2014-10-19,416.267942583732
2014-10-20,377.99043062201
2014-10-21,392.344497607656
2014-10-22,325.358851674641
2014-10-23,377.99043062201
2014-10-24,406.698564593301
2014-10-25,397.129186602871
2014-10-26,440.191387559809
2014-10-27,315.789473684211
2014-10-28,272.727272727273
2014-10-29,320.574162679426
2014-10-30,382.775119617225
2014-10-31,311.004784688995
2014-11-01,287.081339712919
2014-11-02,311.004784688995
2014-11-03,311.004784688995
2014-11-04,244.019138755981
2014-11-05,277.511961722488
2014-11-06,291.866028708134
2014-11-07,267.942583732057
2014-11-08,330.143540669856
2014-11-09,358.851674641148
2014-11-10,320.574162679426
2014-11-11,239.234449760766
2014-11-12,248.803827751196
2014-11-13,291.866028708134
2014-11-14,253.588516746411
2014-11-15,325.358851674641
2014-11-16,382.775119617225
2014-11-17,248.803827751196
2014-11-18,239.234449760766
2014-11-19,263.157894736842
2014-11-20,272.727272727273
2014-11-21,311.004784688995
2014-11-22,315.789473684211
2014-11-23,315.789473684211
2014-11-24,291.866028708134
2014-11-25,253.588516746411
2014-11-26,234.44976076555
2014-11-27,253.588516746411
2014-11-28,248.803827751196
2014-11-29,320.574162679426
2014-11-30,435.406698564593
2014-12-01,277.511961722488
2014-12-02,258.373205741627
2014-12-03,248.803827751196
2014-12-04,244.019138755981
2014-12-05,267.942583732057
2014-12-06,320.574162679426
2014-12-07,344.497607655502
2014-12-08,287.081339712919
2014-12-09,239.234449760766
2014-12-10,248.803827751196
2014-12-11,239.234449760766
2014-12-12,258.373205741627
2014-12-13,301.435406698565
2014-12-14,306.22009569378
2014-12-15,258.373205741627
2014-12-16,301.435406698565
2014-12-17,282.296650717703
2014-12-18,315.789473684211
2014-12-19,320.574162679426
2014-12-20,325.358851674641
2014-12-21,392.344497607656
2014-12-22,277.511961722488
2014-12-23,291.866028708134
2014-12-24,315.789473684211
2014-12-25,62.200956937799
2014-12-26,325.358851674641
2014-12-27,358.851674641148
2014-12-28,339.712918660287
2014-12-29,296.650717703349
2014-12-30,344.497607655502
2014-12-31,320.574162679426
